RefID,Author(s),Experiment Number,CONTROL,Pollutant Class,Pollutant,Response type,Coral age class,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Stressor description,Application level,Application level Unit of measurement (UoM),level converted to ug/L,exposure duration in days,recovery duration in days,exposure frequency,exposure notes,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized UoM,Response level,Response UoM,Average type,N for computing average,N UoM,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,Data extractor initials,Date of completion,Additional notes on study,QAQC notes
Cu11,Hédouin et al. 2016,13,1,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,"Pb(NO3)2, Merck, synthesis quality",0.5,ug/L,0.5,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,100,0,0,% of symbionts remaining after exposure (as compared to before),100,% remaining density,mean,15,nubbins,n/a,100,n/a,0,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,13,0,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,"Pb(NO3)2, Merck, synthesis quality",75.6,ug/L,75.6,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,35.3333333,2.754121499,10.6666667,% of symbionts remaining after exposure (as compared to before),35.3333333,% remaining density,mean,15,nubbins,n/a,46,n/a,10.6666667,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,13,0,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,"Pb(NO3)2, Merck, synthesis quality",151,ug/L,151,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,30.6666667,2.323790008,9,% of symbionts remaining after exposure (as compared to before),30.6666667,% remaining density,mean,15,nubbins,n/a,39.6666667,n/a,9,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,13,0,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,"Pb(NO3)2, Merck, synthesis quality",308,ug/L,308,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,21.6666667,0.344265186,1.33333333,% of symbionts remaining after exposure (as compared to before),21.6666667,% remaining density,mean,15,nubbins,n/a,23,n/a,1.33333333,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,14,1,Metal,Lead,chl-a concentration,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",1.9,ug/L,1.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,chl-a concentration,49.4219653,3.656573869,14.1618497,ug/cm2,49.4219653,ug Chl a / cm^2,mean,15,nubbins,n/a,63.583815,n/a,14.1618497,s.d.,n/a,n/a,n/a,n/a,Figure 5,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,14,0,Metal,Lead,chl-a concentration,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",67.9,ug/L,67.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,chl-a concentration,43.6416185,2.238718697,8.67052023,ug/cm2,43.6416185,ug Chl a / cm^2,mean,15,nubbins,n/a,52.3121387,n/a,8.67052023,s.d.,n/a,n/a,n/a,n/a,Figure 5,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,14,0,Metal,Lead,chl-a concentration,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",133,ug/L,133,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,chl-a concentration,46.5317919,3.208830142,12.4277457,ug/cm2,46.5317919,ug Chl a / cm^2,mean,15,nubbins,n/a,58.9595376,n/a,12.4277457,s.d.,n/a,n/a,n/a,n/a,Figure 5,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,14,0,Metal,Lead,chl-a concentration,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",316,ug/L,316,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,chl-a concentration,26.5895954,2.014846828,7.80346821,ug/cm2,26.5895954,ug Chl a / cm^2,mean,15,nubbins,n/a,34.3930636,n/a,7.80346821,s.d.,n/a,n/a,n/a,n/a,Figure 5,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,15,1,Metal,Lead,colony survival,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",1.9,ug/L,1.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,15,0,Metal,Lead,colony survival,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",67.9,ug/L,67.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,15,0,Metal,Lead,colony survival,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",133,ug/L,133,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,15,0,Metal,Lead,colony survival,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",316,ug/L,316,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,colony survival,60,,n/r,% colonies survived,60,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,15,0,Metal,Lead,colony survival,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",605,ug/L,605,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,colony survival,36.81818182,,n/r,% colonies survived,36.81818182,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,15,0,Metal,Lead,colony survival,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",1138,ug/L,1138,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,colony survival,16.81818182,,n/r,% colonies survived,16.81818182,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,16,1,Metal,Lead,maximum quantum yield - Fv/Fm,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",1.9,ug/L,1.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,maximum quantum yield - Fv/Fm,0.66153846,3.74E-03,2.05E-02,unitless,0.66153846,Fv/Fm,mean,30,nubbins,n/a,0.68205128,n/a,2.05E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,16,0,Metal,Lead,maximum quantum yield - Fv/Fm,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",67.9,ug/L,67.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,maximum quantum yield - Fv/Fm,0.65128205,9.37E-03,5.13E-02,unitless,0.65128205,Fv/Fm,mean,30,nubbins,n/a,0.7025641,n/a,5.13E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,16,0,Metal,Lead,maximum quantum yield - Fv/Fm,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",133,ug/L,133,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,maximum quantum yield - Fv/Fm,0.63589744,0.019193697,0.10512821,unitless,0.63589744,Fv/Fm,mean,30,nubbins,n/a,0.74102564,n/a,0.10512821,s.d.,n/a,n/a,n/a,n/a,Figure 8,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,16,0,Metal,Lead,maximum quantum yield - Fv/Fm,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",316,ug/L,316,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,maximum quantum yield - Fv/Fm,0.50769231,0.040728087,0.22307692,unitless,0.50769231,Fv/Fm,mean,30,nubbins,n/a,0.73076923,n/a,0.22307692,s.d.,n/a,n/a,n/a,n/a,Figure 8,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,16,0,Metal,Lead,maximum quantum yield - Fv/Fm,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",605,ug/L,605,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,maximum quantum yield - Fv/Fm,0.44871795,0.032301587,0.17692308,unitless,0.44871795,Fv/Fm,mean,30,nubbins,n/a,0.62564103,n/a,0.17692308,s.d.,n/a,n/a,n/a,n/a,Figure 8,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,16,0,Metal,Lead,maximum quantum yield - Fv/Fm,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",1138,ug/L,1138,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,maximum quantum yield - Fv/Fm,0.39487179,0.033237864,0.18205128,unitless,0.39487179,Fv/Fm,mean,30,nubbins,n/a,0.57692308,n/a,0.18205128,s.d.,n/a,n/a,n/a,n/a,Figure 8,EEC,7/3/20,,
Cu11,Hédouin et al. 2016,17,1,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",1.9,ug/L,1.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,100,0,0,% of symbionts remaining after exposure (as compared to before),100,% remaining density,mean,15,nubbins,n/a,100,n/a,0,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,17,0,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",67.9,ug/L,67.9,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,77.6666667,2.323790008,9,% of symbionts remaining after exposure (as compared to before),77.6666667,% remaining density,mean,15,nubbins,n/a,86.6666667,n/a,9,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,17,0,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",133,ug/L,133,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,77.3333333,2.668055185,10.3333333,% of symbionts remaining after exposure (as compared to before),77.3333333,% remaining density,mean,15,nubbins,n/a,87.6666667,n/a,10.3333333,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,17,0,Metal,Lead,symbiont density,adult,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,"Pb(NO3)2, Merck, synthesis quality",316,ug/L,316,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,symbiont density,40.6666667,2.237723712,8.66666667,% of symbionts remaining after exposure (as compared to before),40.6666667,% remaining density,mean,15,nubbins,n/a,49.3333333,n/a,8.66666667,s.d.,n/a,n/a,n/a,n/a,Figure 6,EEC,7/3/20,,it appears that the response is NOT actually % control but a before-after comparison (OK?)
Cu11,Hédouin et al. 2016,18,1,Metal,Lead,Larval survival,larva,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,"Pb(NO3)2, Merck, synthesis quality",0.38,ug/L,0.38,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,Larval survival,100,,n/r,% larvae survived,100,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,18,0,Metal,Lead,Larval survival,larva,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,"Pb(NO3)2, Merck, synthesis quality",201,ug/L,201,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,Larval survival,100,,n/r,% larvae survived,100,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,18,0,Metal,Lead,Larval survival,larva,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,"Pb(NO3)2, Merck, synthesis quality",348,ug/L,348,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,Larval survival,100,,n/r,% larvae survived,100,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,18,0,Metal,Lead,Larval survival,larva,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,"Pb(NO3)2, Merck, synthesis quality",681,ug/L,681,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,Larval survival,50,,n/r,% larvae survived,49.8285714,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,18,0,Metal,Lead,Larval survival,larva,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,"Pb(NO3)2, Merck, synthesis quality",1490,ug/L,1490,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,Larval survival,2,,n/r,% larvae survived,1.82857143,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu11,Hédouin et al. 2016,18,0,Metal,Lead,Larval survival,larva,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,"Pb(NO3)2, Merck, synthesis quality",2040,ug/L,2040,4.000,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,Larval survival,0,,n/r,% larvae survived,0,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",EEC,7/3/20,,
Cu12,Banc-Prandi & Fine 2019,1,1,Metal,Copper,ETRmax,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,0 (ambient),ug/L,0,14.000,0,constant,,ETRmax,9.9952381,1.374929856,3.8888889,unitless,9.9952381,unitless,mean,8,nubbin,NR,13.884127,NR,3.8888889,s.d.,14,days,NA,NA,Figure 2B,ALB,6/30/20,total protein: decresed in copper treatment both time points,"control and treatment code were reversed, so had to re-order and change code"
Cu12,Banc-Prandi & Fine 2019,1,0,Metal,Copper,ETRmax,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,1,ug/L,1,14.000,0,constant,,ETRmax,10.3095238,1.627467987,4.6031746,unitless,10.3095238,unitless,mean,8,nubbin,NR,14.9126984,NR,4.6031746,s.d.,14,days,NA,NA,Figure 2B,ALB,6/30/20,respiration and chlorophyll data available,"control and treatment code were reversed, so had to re-order and change code"
Cu12,Banc-Prandi & Fine 2019,2,1,Metal,Copper,ETRmax,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,0 (ambient),ug/L,0,3.000,0,constant,,ETRmax,31.665873,2.076705264,5.8738095,unitless,31.665873,unitless,mean,8,nubbin,NR,37.5396825,NR,5.8738095,s.d.,3,days,NA,NA,Figure 2B,ALB,6/30/20,total protein: decresed in copper treatment both time points,"control and treatment code were reversed, so had to re-order and change code"
Cu12,Banc-Prandi & Fine 2019,2,0,Metal,Copper,ETRmax,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,1,ug/L,1,3.000,0,constant,,ETRmax,23.4888889,2.356742,6.665873,unitless,23.4888889,unitless,mean,8,nubbin,NR,30.1547619,NR,6.665873,s.d.,3,days,NA,NA,Figure 2B,ALB,6/30/20,total protein: decresed in copper treatment both time points,"control and treatment code were reversed, so had to re-order and change code"
Cu12,Banc-Prandi & Fine 2019,3,1,Metal,Copper,maximum quantum yield - Fv/Fm,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,0 (ambient),ug/L,0,14.000,0,constant,,maximum quantum yield - Fv/Fm,0.55315326,5.69E-03,1.61E-02,unitless,0.55315326,unitless,mean,8,nubbins,NR,0.56928983,NR,1.61E-02,s.d.,14,days,NA,NA,Figure 2A,ALB,6/30/20,total protein: decresed in copper treatment both time points,"control and treatment code were reversed, so had to re-order and change code"
Cu12,Banc-Prandi & Fine 2019,3,0,Metal,Copper,maximum quantum yield - Fv/Fm,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,1,ug/L,1,14.000,0,constant,,maximum quantum yield - Fv/Fm,0.53741425,6.82E-03,1.93E-02,unitless,0.53741425,unitless,mean,8,nubbins,NR,0.55670798,NR,1.93E-02,s.d.,14,days,NA,NA,Figure 2 A,ALB,6/30/20,respiration and chlorophyll data available,"control and treatment code were reversed, so had to re-order and change code"
Cu12,Banc-Prandi & Fine 2019,4,1,Metal,Copper,maximum quantum yield - Fv/Fm,adult,Stylophora,pistillata,branching,,vertical,Red Sea,2,Interuniversity Institute for Marine Science,laboratory,manipulative,,100 umol photons m-2 s-1,temp 21-23,copper,0 (ambient),ug/L,0,3.000,0,constant,,maximum quantum yield - Fv/Fm,0.46062519,1.21E-02,3.42E-02,unitless,0.46062519,unitless,mean,8,nubbins,NR,0.49487449,NR,3.42E-02,s.d.,3,days,NA,NA,Figure 2A,ALB,6/30/20,total protein: decresed in copper treatment both time points,"control and treatment code were reversed, so had to re-order and change code"
